nct_id,dropout_percentage_all,Clinical Title,Overall Status,Trial Phase,Allocation,Start Date,Completion Date,Primary Purpose,City,State,Zipcode,Gender,Minimum Age,New Completion Date,New Start Date,length_of_trial,RUCA2.0,Cleaned_Zipcodes
NCT02164539,3.539621398,Evaluation of Umeclidinium Bromide in Combination With Fluticasone Furoate in COPD Subjects With an Asthmatic Component,Completed,Phase 2,Randomized,"July 1, 2014","July 18, 2015",Treatment,Newport Beach,California,92663,All,18.0,2015-07-01,2014-07-01,365.0,1.0,92663
NCT02175771,11.95443444,Long-Term Safety Study of Fluticasone Propionate (Fp) Multidose Dry Powder Inhaler (MDPI) and Fluticasone Propionate/Salmeterol (FS) MDPI in Patients With Persistent Asthma,Completed,Phase 3,Randomized,July 2014,July 2015,Treatment,Birmingham,Alabama,,All,12.0,2015-07-01,2014-07-01,365.0,1.0,35203
NCT02191137,12.0,Measuring Outcomes In Patients With Pulmonary Arterial Hypertension Not on Active Treatment (MOTION),Completed,Phase 4,,"September 23, 2014","July 16, 2016",Treatment,Tucson,Arizona,85724,All,18.0,2016-07-01,2014-09-01,669.0,1.0,85724
NCT02194699,12.78520041,A Phase 3 Study to Evaluate the Efficacy and Safety of Tralokinumab in Adults and Adolescents With Uncontrolled Asthma,Completed,Phase 3,Randomized,"October 30, 2014","September 21, 2017",Treatment,Birmingham,Alabama,35294,All,12.0,2017-09-01,2014-10-01,1066.0,1.0,35294
NCT02207413,1.025789604,A Study to Evaluate the Safety and Immunogenicity of GlaxoSmithKline (GSK) Biologicals' Quadrivalent Influenza Candidate Vaccine (GSK2321138A) Manufactured Using a New Process in Adults and Children,Completed,Phase 3,Randomized,"August 18, 2014","April 18, 2015",Prevention,Wichita,Kansas,67207,All,0.5,2015-04-01,2014-08-01,243.0,1.0,67207
NCT02207829,5.407584735,A 12-week Study to Evaluate the Efficacy and Safety of Umeclidinium Compared With Tiotropium in Subjects With Chronic Obstructive Pulmonary Disease,Completed,Phase 3,Randomized,"September 1, 2014","June 15, 2015",Treatment,Spartanburg,South Carolina,29303,All,40.0,2015-06-01,2014-09-01,273.0,1.0,29303
NCT02214225,2.487190088,A Study to Evaluate the Immunogenicity and Safety of bioCSL Quadrivalent Influenza Vaccine (QIV) in Adults Aged 18 Years and Above.,Completed,Phase 3,Randomized,August 2014,April 2015,Prevention,Huntsville,Alabama,35802,All,18.0,2015-04-01,2014-08-01,243.0,1.0,35802
NCT02230332,6.513157895,Alendronate to Prevent Loss of Bronchoprotection in Asthma,Completed,Phase 2/Phase 3,Randomized,January 2015,September 2016,Treatment,Tucson,Arizona,85724,All,18.0,2016-09-01,2015-01-01,609.0,1.0,85724
NCT02238483,13.20872274,A Phase IIa Study to Investigate the Efficacy and Safety of AZD7624 in Chronic Obstructive Pulmonary Disease (COPD) Patients While on Maintenance Therapy,Completed,Phase 2,Randomized,"October 28, 2014","April 4, 2016",Treatment,Los Angeles,California,90036,All,40.0,2016-04-01,2014-10-01,548.0,1.0,90036
NCT02242643,6.311478032,Study to Evaluate the Immunogenicity and Safety of GlaxoSmithKline (GSK) Biologicals' Quadrivalent Influenza Vaccine (GSK2282512A) Compared to Fluzone® Quadrivalent in Children 6 to 35 Months of Age,Completed,Phase 3,Randomized,"October 1, 2014","June 23, 2015",Prevention,Birmingham,Alabama,35235,All,0.5,2015-06-01,2014-10-01,243.0,1.0,35235
NCT02250274,0.0,Randomized Study of Immune Response to Licensed Influenza Vaccines in Children and Adolescents,Completed,Phase 4,Randomized,September 2014,April 2015,Basic Science,Marshfield,Wisconsin,54449,All,5.0,2015-04-01,2014-09-01,212.0,4.0,54449
NCT02256488,1.538461538,Safety and Immunogenicity of Two Trivalent Subunit Influenza Vaccines in Healthy Adult Subjects,Completed,Phase 3,Randomized,September 2014,December 2014,Other,Anaheim,California,,All,18.0,2014-12-01,2014-09-01,91.0,1.0,92801
NCT02258334,0.5,"Study of Fluzone® Quadrivalent, Fluzone® Intradermal, and Fluzone® High-Dose, Influenza Vaccines in Adults",Completed,Phase 4,Randomized,October 2014,December 2014,Prevention,Santa Rosa,California,95405,All,18.0,2014-12-01,2014-10-01,61.0,1.0,95405
NCT02259582,7.305418719,"A Study of Carboplatin, Pemetrexed Plus Placebo vs Carboplatin, Pemetrexed Plus 1 or 2 Truncated Courses of Demcizumab in Subjects With Non-Squamous Non-Small Cell Lung Cancer",Completed,Phase 2,Randomized,February 2015,"April 7, 2017",Treatment,Rancho Mirage,California,92270,All,21.0,2017-04-01,2015-02-01,790.0,1.0,92270
NCT02266875,18.96551724,Nebulized Hypertonic Saline for Inpatient Use in COPD,Completed,Phase 4,Randomized,October 2014,"January 30, 2017",Treatment,Columbus,Ohio,43228,All,18.0,2017-01-01,2014-10-01,823.0,1.0,43228
NCT02268396,7.246376812,Glycopyrronium and Formoterol Fumarate (GFF) Metered Dose Inhaler (MDI) Dose Indicator Study in Adults With Moderate to Very Severe COPD,Completed,Phase 3,,November 2014,May 2015,Treatment,Clearwater,Florida,,All,40.0,2015-05-01,2014-11-01,181.0,1.0,33755
NCT02276222,19.15443721,A Long-Term Safety Trial of Treatment With Nebulized SUN-101 in Patients With COPD,Completed,Phase 3,Randomized,October 2014,February 2016,Treatment,Andalusia,Alabama,36420,All,40.0,2016-02-01,2014-10-01,488.0,7.0,36420
NCT02279498,13.94383394,SOLUTION: Study of Oral Liprotamase Unit-Matched Therapy Of Non-Porcine Origin in Patients With Cystic Fibrosis,Completed,Phase 3,Randomized,June 2015,"January 20, 2017",Treatment,Long Beach,California,90806,All,7.0,2017-01-01,2015-06-01,580.0,1.0,90806
NCT02281318,2.717462911,Efficacy and Safety Study of Mepolizumab Adjunctive Therapy in Participants With Severe Eosinophilic Asthma on Markers of Asthma Control,Completed,Phase 3,Randomized,"December 11, 2014","June 10, 2016",Treatment,Birmingham,Alabama,35243,All,12.0,2016-06-01,2014-12-01,548.0,1.0,35243
NCT02281357,7.857142857,Phase 3 Study to Evaluate the Efficacy & Safety of Tralokinumab in Adults & Adolescents With OCS Dependent Asthma,Completed,Phase 3,Randomized,"February 19, 2015","September 7, 2017",Treatment,New Haven,Connecticut,06520,All,12.0,2017-09-01,2015-02-01,943.0,1.0,06520
NCT02285998,5.719449012,Protective Efficacy of Flublok® Quadrivalent Versus Licensed Inactivated Influenza Vaccine in Adults ≥50 Years of Age,Completed,Phase 3,Randomized,October 2014,May 2015,Prevention,Mobile,Alabama,36608,All,50.0,2015-05-01,2014-10-01,212.0,1.0,36608
NCT02289833,6.896551724,"A Study of Trastuzumab Emtansine in Participants With Human Epidermal Growth Factor Receptor (HER)2 Immunohistochemistry (IHC)-Positive, Locally Advanced or Metastatic Non-Small Cell Lung Cancer (NSCLC)",Completed,Phase 2,,"December 15, 2014","August 20, 2018",Treatment,Jacksonville,Florida,32256,All,18.0,2018-08-01,2014-12-01,1339.0,1.0,32256
NCT02290691,1.72858276,Inactivated Influenza Via Jet Injection,Completed,Phase 4,Randomized,November 2014,January 2015,Prevention,Huntsville,Alabama,35802,All,18.0,2015-01-01,2014-11-01,61.0,1.0,35802
NCT02291549,0.753806724,S8 Sinus Implant in Chronic Sinusitis Patients With Recurrent Nasal Polyps,Completed,Phase 3,Randomized,December 2014,October 2016,Treatment,Birmingham,Alabama,35233,All,18.0,2016-10-01,2014-12-01,670.0,1.0,35233
NCT02296138,13.51478159,Comparing the Efficacy of Tiotropium + Olodaterol (5/5 µg) Fixed Dose Combination (FDC) Over Tiotropium 5µg in Reducing Moderate to Severe Exacerbations in Patients With Severe to Very Severe Chronic Obstructive Pulmonary Disease.,Completed,Phase 3,Randomized,"January 13, 2015","March 29, 2017",Treatment,Andalusia,Alabama,,All,40.0,2017-03-01,2015-01-01,790.0,1.0,36420
NCT02301975,4.385720717,"An Efficacy and Safety Study of Fluticasone Furoate/Vilanterol 100/25 Microgram (mcg) Inhalation Powder, Fluticasone Propionate/Salmeterol 250/50 mcg Inhalation Powder, and Fluticasone Propionate 250 mcg Inhalation Powder in Adults and Adolescents With Persistent Asthma",Completed,Phase 3,Randomized,"March 1, 2015","November 25, 2016",Treatment,Huntington Beach,California,92647,All,12.0,2016-11-01,2015-03-01,611.0,1.0,92647
NCT02322775,5.215633423,Study to Evaluate the Efficacy and Safety of Benralizumab in Adult Patients With Mild to Moderate Persistent Asthma,Completed,Phase 3,Randomized,"February 2, 2015","October 7, 2015",Treatment,Los Angeles,California,90048,All,18.0,2015-10-01,2015-02-01,242.0,1.0,90048
NCT02347657,6.338205645,"A Randomized, Double-Blind, Placebo-Controlled, Parallel-Group Study to Evaluate the Efficacy and Safety of VX-661 in Combination With Ivacaftor",Completed,Phase 3,Randomized,January 2015,"January 20, 2017",Treatment,Little Rock,Arkansas,,All,12.0,2017-01-01,2015-01-01,731.0,1.0,29567
NCT02347774,22.67236819,Efficacy and Safety Trial of 12 Weeks of Treatment With Nebulized SUN-101 in Patients With COPD (GOLDEN-4),Completed,Phase 3,Randomized,February 2015,December 2015,Treatment,Andalusia,Alabama,36420,All,40.0,2015-12-01,2015-02-01,303.0,7.0,36420
NCT02364999,7.787570219,A Comparative Study Of PF-06439535 Plus Paclitaxel-Carboplatin And Bevacizumab Plus Paclitaxel-Carboplatin Patients With Advanced Non-Squamous NSCLC,Completed,Phase 3,Randomized,April 2015,December 2017,Treatment,Daphne,Alabama,36526,All,18.0,2017-12-01,2015-04-01,975.0,4.1,36526
NCT02377427,11.53846154,Pharmacokinetics and Pharmacodynamics of Mepolizumab Administered Subcutaneously in Children,Completed,Phase 2,Non-Randomized,"August 25, 2015","January 31, 2018",Other,San Diego,California,92123,All,6.0,2018-01-01,2015-08-01,884.0,1.0,92123
NCT02390219,23.91304348,Study to Evaluate Lumacaftor and Ivacaftor Combination Therapy in Subjects 12 Years and Older With Advanced Lung Disease,Completed,Phase 3,,March 2015,October 2016,Treatment,Denver,Colorado,,All,12.0,2016-10-01,2015-03-01,580.0,1.0,12421
NCT02411292,20.21276596,Enoxaparin Metabolism in Reconstructive Surgery Patients,Completed,Phase 2,,March 2015,June 2016,Other,Salt Lake City,Utah,84132,All,18.0,2016-06-01,2015-03-01,458.0,1.0,84132
NCT02414854,7.089750492,Evaluation of Dupilumab in Patients With Persistent Asthma (Liberty Asthma Quest),Completed,Phase 3,Randomized,"April 27, 2015","November 23, 2017",Treatment,Birmingham,Alabama,35209,All,12.0,2017-11-01,2015-04-01,945.0,1.0,35209
NCT02417961,3.448275862,"Study to Assess Functionality, Reliability, and Performance of a Pre-filled Syringe With Benralizumab Administered at Home",Completed,Phase 3,,"April 27, 2015","March 14, 2016",Treatment,Fountain Valley,California,,All,18.0,2016-03-01,2015-04-01,335.0,1.0,92708
NCT02438137,20.995671,Dimethyl Fumarate for Obstructive Sleep Apnea,Completed,Phase 2,Randomized,May 2015,May 2016,Treatment,Ann Arbor,Michigan,48109,All,18.0,2016-05-01,2015-05-01,366.0,1.0,48109
NCT02449018,3.571428571,"A Safety, Tolerability and Efficacy Study With QBW251 in COPD Patients With QBW251",Completed,Phase 2,Randomized,"April 30, 2015","January 23, 2017",Treatment,Birmingham,Alabama,35294,All,18.0,2017-01-01,2015-04-01,641.0,1.0,35294
NCT02471183,5.882352941,Study to Assess the Tolerability and the Safety of the Transition From Inhaled Treprostinil to Oral Selexipag in Patients With Pulmonary Arterial Hypertension,Completed,Phase 3,,"October 12, 2015","December 5, 2016",Treatment,La Jolla,California,,All,18.0,2016-12-01,2015-10-01,427.0,1.0,92037
NCT02473510,1.25,Study to Evaluate the Safety of 3 New 6:2 Influenza Virus Reassortants in Adults for the 2015-2016 Season,Completed,Phase 4,Randomized,June 2015,January 2016,Prevention,South Miami,Florida,,All,18.0,2016-01-01,2015-06-01,214.0,1.0,33122
NCT02483975,1.818181818,Effect of Fluticasone Furoate Inhalation Powder on the Hypothalamic-pituitary-adrenocortical Axis of Children Aged 5-11 Years With Asthma,Completed,Phase 3,Randomized,"October 9, 2015","June 21, 2016",Treatment,Little Rock,Arkansas,72211,All,5.0,2016-06-01,2015-10-01,244.0,1.0,72211
NCT02501629,5.094484168,An Efficacy and Safety Study of Reslizumab Subcutaneous in Patients With Oral Corticosteroid Dependent Asthma and Elevated Blood Eosinophils,Completed,Phase 3,Randomized,"September 29, 2015","December 4, 2017",Treatment,Bakersfield,California,93301,All,12.0,2017-12-01,2015-09-01,822.0,1.0,93301
NCT02513160,10.75452455,Study to Assess the Efficacy and Safety of Beclomethasone Dipropionate in Adolescent and Adult Patients 12 Years of Age and Older With Persistent Asthma,Completed,Phase 3,Randomized,"September 30, 2015","March 31, 2016",Treatment,Peoria,Arizona,,All,12.0,2016-03-01,2015-09-01,182.0,1.0,61602
NCT02514473,3.912332981,"A Study to Evaluate the Efficacy and Safety of Lumacaftor in Combination With Ivacaftor in Subjects With CF, Homozygous for the F508del-CFTR Mutation",Completed,Phase 3,Randomized,July 2015,September 2016,Treatment,Birmingham,Alabama,,All,6.0,2016-09-01,2015-07-01,428.0,1.0,35203
NCT02516410,1.204819277,"A Study to Evaluate the Efficacy and Safety of VX-661 in Combination With Ivacaftor in Subjects Aged 12 Years and Older With Cystic Fibrosis, Heterozygous for the F508del-CFTR Mutation",Completed,Phase 3,Randomized,August 2015,"June 7, 2016",Treatment,Birmingham,Alabama,,All,12.0,2016-06-01,2015-08-01,305.0,1.0,35203
NCT02528214,1.45631068,Evaluation of Dupilumab in Patients With Severe Steroid Dependent Asthma,Completed,Phase 3,Randomized,"October 15, 2015","November 13, 2017",Treatment,Los Angeles,California,90048,All,12.0,2017-11-01,2015-10-01,762.0,1.0,90048
NCT02531438,5.943859837,Omadacycline vs Moxifloxacin for the Treatment of CABP (EudraCT #2013-004071-13),Completed,Phase 3,Randomized,November 2015,"March 10, 2017",Treatment,Birmingham,Alabama,35215,All,18.0,2017-03-01,2015-11-01,486.0,1.0,35215
NCT02545543,5.269733994,A Study to Evaluate the Immunogenicity and Safety of Seqirus Quadrivalent Influenza Vaccine (QIV) in a Pediatric Population 5 Through 17 Years of Age,Completed,Phase 3,Randomized,September 2015,June 2016,Prevention,Huntsville,Alabama,35802,All,5.0,2016-06-01,2015-09-01,274.0,1.0,35802
NCT02563106,14.32038835,A Study of SYN-004 for the Prevention of C.Diff in Patients With a LRTI,Completed,Phase 2,Randomized,October 2015,November 2016,Prevention,Little Rock,Arkansas,72205,All,50.0,2016-11-01,2015-10-01,397.0,1.0,72205
NCT02570165,2.498568345,Dose-Finding Study of Batefenterol (GSK961081) Via Dry Powder Inhaler in Patients With Chronic Obstructive Pulmonary Disease (COPD),Completed,Phase 2,Randomized,"November 6, 2015","July 6, 2016",Treatment,Hialeah,Florida,33013,All,40.0,2016-07-01,2015-11-01,243.0,1.0,33013
NCT02573870,11.9047619,Batefenterol/Fluticasone Furoate in Treatment of Chronic Obstructive Pulmonary Disease,Completed,Phase 2,Randomized,"December 1, 2015","July 5, 2016",Treatment,Phoenix,Arizona,85006,All,40.0,2016-07-01,2015-12-01,213.0,1.0,85006
NCT02579603,5.80836108,"Safety, Tolerability and PK of Nintedanib in Combination With Pirfenidone in IPF",Completed,Phase 4,Randomized,"October 16, 2015","January 31, 2017",Treatment,Danbury,Connecticut,06810,All,40.0,2017-01-01,2015-10-01,458.0,1.0,06810
NCT02584660,13.21195145,A Study of Rivaroxaban for Early Discharge of Low Risk Pulmonary Embolism From the Emergency Department,Completed,Phase 4,Randomized,"October 15, 2015","March 22, 2017",Treatment,Montgomery,Alabama,,All,18.0,2017-03-01,2015-10-01,517.0,1.0,12549
NCT02586493,4.316546763,Ease of Use and Correct Use Study of Placebo ELLIPTA® Inhaler in COPD Subjects,Completed,Phase 4,,"October 1, 2015","March 15, 2016",Other,Jasper,Alabama,35501,All,40.0,2016-03-01,2015-10-01,152.0,4.2,35501
NCT02586506,3.474903475,Study of the Ease of Use and Correct Use of Placebo ELLIPTA® Inhaler in Subjects With Asthma,Completed,Phase 4,,"October 1, 2015","February 4, 2016",Other,Mobile,Alabama,36608,All,18.0,2016-02-01,2015-10-01,123.0,1.0,36608
NCT02598193,17.97752809,Safety and Tolerability Study of Pirfenidone in Combination With Nintedanib in Participants With Idiopathic Pulmonary Fibrosis (IPF),Completed,Phase 4,,"January 14, 2016","May 16, 2017",Treatment,Los Angeles,California,90095-1690,All,40.0,2017-05-01,2016-01-01,486.0,1.0,90095
NCT02603952,1.5625,A Phase 2a to Evaluate the Safety of MEDI8852 in Adults With Uncomplicated Influenza,Completed,Phase 1/Phase 2,Randomized,"December 7, 2015","December 9, 2016",Treatment,Canoga Park,California,91303,All,18.0,2016-12-01,2015-12-01,366.0,1.0,91303
NCT02631551,3.475516912,Efficacy and Safety of Fixed Dose Combination GSP 301 Nasal Spray (NS) in the Treatment of Seasonal Allergic Rhinitis (SAR),Completed,Phase 3,Randomized,March 2016,July 2016,Treatment,Mission Viejo,California,,All,12.0,2016-07-01,2016-03-01,122.0,1.0,92691
NCT02654145,4.137931034,Omalizumab to Mepolizumab Switch Study in Severe Eosinophilic Asthma Patients,Completed,Phase 4,,"March 17, 2016","May 31, 2017",Treatment,Birmingham,Alabama,35209,All,12.0,2017-05-01,2016-03-01,426.0,1.0,35209
NCT02709538,21.92791798,Long Term Safety and Efficacy of Fixed Dose Combination GSP 301 Nasal Spray (NS) in the Treatment of Perennial Allergic Rhinitis (PAR),Completed,Phase 3,Randomized,April 2016,July 2017,Treatment,Hot Springs,Arkansas,,All,12.0,2017-07-01,2016-04-01,456.0,1.0,24445
NCT02730351,2.702702703,Crossover Study Comparing Fluticasone Furoate (FF)/Vilanterol (VI) Once Daily Versus Fluticasone Propionate (FP) Twice Daily in Subjects With Asthma and Exercise-Induced Bronchoconstriction (EIB),Completed,Phase 4,Randomized,"May 25, 2016","February 3, 2017",Treatment,Huntington Beach,California,92647,All,12.0,2017-02-01,2016-05-01,276.0,1.0,92647
NCT02743117,1.054926507,Study to Evaluate the Safety of 1 New 6:2 Influenza Virus Reassortant in Adults for the 2016-2017 Season,Completed,Phase 4,Randomized,"May 2, 2016","November 30, 2016",Prevention,South Miami,Florida,33143,All,18.0,2016-11-01,2016-05-01,184.0,1.0,33143
NCT02794480,0.7258064516,Phase IV Study in Asthma Subjects for Dry Powder Inhaler (DPI) Versus (vs) Metered Dose Inhaler (MDI) Correct Use,Completed,Phase 4,Randomized,"August 22, 2016","December 15, 2016",Treatment,Huntington Beach,California,92648,All,18.0,2016-12-01,2016-08-01,122.0,1.0,92648
NCT02796677,8.501747625,AMPLIFY - D6571C00001 Duaklir USA Phase III Study,Completed,Phase 3,Randomized,"July 5, 2016","June 8, 2017",Treatment,Gulf Shores,Alabama,36542,All,40.0,2017-06-01,2016-07-01,335.0,7.0,36542
NCT02799784,2.118644068,An Efficacy Study of Umeclidinium/Vilanterol With Tiotropium/Olodaterol in COPD Patients,Completed,Phase 4,Randomized,"July 14, 2016","April 27, 2017",Treatment,Clearwater,Florida,33765,All,40.0,2017-04-01,2016-07-01,274.0,1.0,33765
NCT02814643,3.865007541,Study to Evaluate the Potential Effect of Benralizumab on the Humoral Immune Response to the Seasonal Influenza Vaccination in Adolescent and Young Adult Patients With Severe Asthma,Completed,Phase 3,Randomized,"July 1, 2016","January 24, 2017",Supportive Care,Birmingham,Alabama,35209,All,12.0,2017-01-01,2016-07-01,184.0,1.0,35209
NCT02823964,12.0,EASY: Extended Access to Sollpura Over Years,Completed,Phase 4,,September 2016,March 2018,Treatment,Aurora,Colorado,80045,All,7.0,2018-03-01,2016-09-01,546.0,1.0,80045
